,NPV,CAPEX,OPEX,revenue,revenue_coproduct,revenue_final_product,IRR,energy_generation,pathway,fs_price,lang_factor
1547,556182224.2048786,2446899142.670974,196750964.15670216,643431506.5200001,59822333.99999999,455528700.0,14.570857141661953,934893959.9999999,"['Ip[milling]', 'Ip[alkaline]', 'Ip[noprocess]', 'Ip[PDC-ferm]']",50,5.700000000000005
1548,509469385.29656255,2489827197.8055525,198038805.81073955,643431506.5200001,59822333.99999999,455528700.00000006,14.116628466727853,934893959.9999999,"['Ip[milling]', 'Ip[alkaline]', 'Ip[noprocess]', 'Ip[PDC-ferm]']",50,5.800000000000004
1549,462756546.3882464,2532755252.940131,199326647.4647769,643431506.5200001,59822333.99999999,455528700.0,13.677870342078036,934893959.9999999,"['Ip[milling]', 'Ip[alkaline]', 'Ip[noprocess]', 'Ip[PDC-ferm]']",50,5.900000000000004
1550,416043707.4799307,2575683308.07471,200614489.11881423,643431506.5200001,59822333.99999999,455528700.0,13.253662198783655,934893959.9999999,"['Ip[milling]', 'Ip[alkaline]', 'Ip[noprocess]', 'Ip[PDC-ferm]']",50,6.000000000000004
1551,369330868.5716151,2618611363.209288,201902330.7728516,643431506.5200001,59822333.99999999,455528700.00000006,12.843156964003555,934893959.9999999,"['Ip[milling]', 'Ip[alkaline]', 'Ip[noprocess]', 'Ip[PDC-ferm]']",50,6.100000000000005
1552,322618029.6633005,2661539418.3438654,203190172.42688888,643431506.5199999,59822333.99999995,455528700.0,12.445573819629608,934893959.9999993,"['Ip[milling]', 'Ip[alkaline]', 'Ip[noprocess]', 'Ip[PDC-ferm]']",50,6.200000000000005
1553,275905190.7549857,2704467473.478445,204478014.0809263,643431506.5200002,59822333.99999999,455528700.0000002,12.060191799002906,934893959.9999999,"['Ip[milling]', 'Ip[alkaline]', 'Ip[noprocess]', 'Ip[PDC-ferm]']",50,6.300000000000004
1554,229192351.8466688,2747395528.6130238,205765855.73496366,643431506.5200001,59822333.99999999,455528700.00000006,11.68634411124765,934893959.9999999,"['Ip[milling]', 'Ip[alkaline]', 'Ip[noprocess]', 'Ip[PDC-ferm]']",50,6.400000000000005
1555,182479512.93835258,2790323583.7476025,207053697.389001,643431506.5200001,59822333.99999999,455528700.0,11.323413098992408,934893959.9999999,"['Ip[milling]', 'Ip[alkaline]', 'Ip[noprocess]', 'Ip[PDC-ferm]']",50,6.500000000000005
1556,135766674.03003743,2833251638.8821807,208341539.04303834,643431506.5200001,59822333.99999999,455528700.0,10.9708257488615,934893959.9999999,"['Ip[milling]', 'Ip[alkaline]', 'Ip[noprocess]', 'Ip[PDC-ferm]']",50,6.600000000000005
1557,89053835.12172236,2876179694.016759,209629380.6970757,643431506.5200001,59822333.99999999,455528700.0,10.628049685570717,934893959.9999999,"['Ip[milling]', 'Ip[alkaline]', 'Ip[noprocess]', 'Ip[PDC-ferm]']",50,6.700000000000005
1558,42340996.213407286,2919107749.1513376,210917222.35111305,643431506.5200001,59822333.99999999,455528700.0,10.294589590129632,934893959.9999999,"['Ip[milling]', 'Ip[alkaline]', 'Ip[noprocess]', 'Ip[PDC-ferm]']",50,6.800000000000005
1559,-4371842.694908574,2962035804.2859163,212205064.0051504,643431506.5200001,59822333.99999999,455528700.0,9.969983990824804,934893959.9999999,"['Ip[milling]', 'Ip[alkaline]', 'Ip[noprocess]', 'Ip[PDC-ferm]']",50,6.900000000000006
1560,-51084681.60322378,3004963859.4204946,213492905.65918776,643431506.5200001,59822333.99999999,455528700.0,9.653802382611909,934893959.9999999,"['Ip[milling]', 'Ip[alkaline]', 'Ip[noprocess]', 'Ip[PDC-ferm]']",50,7.000000000000005
1561,-97797520.51153956,3047891914.555073,214780747.31322512,643431506.5200001,59822333.99999999,455528700.0,9.345642636448193,934893959.9999999,"['Ip[milling]', 'Ip[alkaline]', 'Ip[noprocess]', 'Ip[PDC-ferm]']",50,7.100000000000005
1562,-144510359.4198549,3090819969.6896515,216068588.96726245,643431506.5200001,59822333.99999999,455528700.0,9.045128665141998,934893959.9999999,"['Ip[milling]', 'Ip[alkaline]', 'Ip[noprocess]', 'Ip[PDC-ferm]']",50,7.2000000000000055
1563,-191223198.32817107,3133748024.82423,217356430.6212998,643431506.5200001,59822333.99999999,455528700.0,8.75190831661039,934893959.9999999,"['Ip[milling]', 'Ip[alkaline]', 'Ip[noprocess]', 'Ip[PDC-ferm]']",50,7.300000000000006
1564,-237936037.23648483,3176676079.958809,218644272.27533725,643431506.5200003,59822333.99999999,455528700.00000036,8.465651469140933,934893959.9999999,"['Ip[milling]', 'Ip[alkaline]', 'Ip[noprocess]', 'Ip[PDC-ferm]']",50,7.400000000000006
1565,-284648876.1448029,3219604135.093387,219932113.92937455,643431506.5200001,59822333.99999999,455528700.0,8.186048306431015,934893959.9999999,"['Ip[milling]', 'Ip[alkaline]', 'Ip[noprocess]', 'Ip[PDC-ferm]']",50,7.500000000000005
1566,-331361715.0531177,3262532190.227966,221219955.5834119,643431506.5200001,59822333.99999999,455528700.0,7.912807752922224,934893959.9999999,"['Ip[milling]', 'Ip[alkaline]', 'Ip[noprocess]', 'Ip[PDC-ferm]']",50,7.600000000000006
1567,-376332468.0010357,2992891038.004122,191495952.10592693,570590574.2592002,194437924.55999997,331469820.0000002,7.4078451255986,326152041.6,"['Ip[milling]', 'Ip[DSA]', 'Ip[BCD]', 'Ip[PDC-ferm]']",50,7.700000000000006
1568,-418628071.805247,3031759752.7833953,192662013.54930517,570590574.2592002,194437924.55999997,331469820.0000002,7.148621954719547,326152041.6,"['Ip[milling]', 'Ip[DSA]', 'Ip[BCD]', 'Ip[PDC-ferm]']",50,7.800000000000006
1569,-460923675.6094591,3070628467.5626698,193828074.99268338,570590574.2592001,194437924.55999997,331469820.0000001,6.894903289183207,326152041.6,"['Ip[milling]', 'Ip[DSA]', 'Ip[BCD]', 'Ip[PDC-ferm]']",50,7.900000000000006
1570,-503219279.4136734,3109497182.3419447,194994136.43606162,570590574.2592,194437924.5599999,331469820.0000001,6.64646411486578,326152041.5999999,"['Ip[milling]', 'Ip[DSA]', 'Ip[BCD]', 'Ip[PDC-ferm]']",50,8.000000000000007
1571,-545514883.2178869,3148365897.121219,196160197.87943986,570590574.2591999,194437924.55999997,331469819.99999994,6.4030919404803655,326152041.5999999,"['Ip[milling]', 'Ip[DSA]', 'Ip[BCD]', 'Ip[PDC-ferm]']",50,8.100000000000007
1572,-587810487.0220962,3187234611.9004936,197326259.3228181,570590574.2592002,194437924.55999997,331469820.00000024,6.1645859192420716,326152041.6,"['Ip[milling]', 'Ip[DSA]', 'Ip[BCD]', 'Ip[PDC-ferm]']",50,8.200000000000006
1573,-630106090.8263083,3226103326.679768,198492320.76619634,570590574.2592002,194437924.55999997,331469820.00000024,5.930756043968111,326152041.6,"['Ip[milling]', 'Ip[DSA]', 'Ip[BCD]', 'Ip[PDC-ferm]']",50,8.300000000000006
1574,-672401694.6305195,3264972041.459041,199658382.20957455,570590574.2592002,194437924.55999997,331469820.0000002,5.701422408535839,326152041.6,"['Ip[milling]', 'Ip[DSA]', 'Ip[BCD]', 'Ip[PDC-ferm]']",50,8.400000000000006
1575,-714697298.4347332,3303840756.238316,200824443.6529528,570590574.2592,194437924.55999997,331469820.00000006,5.4764145293838995,326152041.6,"['Ip[milling]', 'Ip[DSA]', 'Ip[BCD]', 'Ip[PDC-ferm]']",50,8.500000000000007
1576,-756992902.2389452,3342709471.017591,201990505.09633103,570590574.2592002,194437924.55999997,331469820.00000024,5.2555707214225755,326152041.6,"['Ip[milling]', 'Ip[DSA]', 'Ip[BCD]', 'Ip[PDC-ferm]']",50,8.600000000000007
1577,-799288506.0431573,3381578185.7968655,203156566.5397093,570590574.2592002,194437924.55999997,331469820.0000003,5.03873752331212,326152041.6,"['Ip[milling]', 'Ip[DSA]', 'Ip[BCD]', 'Ip[PDC-ferm]']",50,8.700000000000006
1578,-841584109.8473673,3420446900.576139,204322627.98308745,570590574.2592002,194437924.55999997,331469820.0000002,4.825769167599003,326152041.6,"['Ip[milling]', 'Ip[DSA]', 'Ip[BCD]', 'Ip[PDC-ferm]']",50,8.800000000000008
1579,-883879713.6515813,3459315615.3554134,205488689.4264657,570590574.2592002,194437924.55999997,331469820.0000002,4.61652709166025,326152041.6,"['Ip[milling]', 'Ip[DSA]', 'Ip[BCD]', 'Ip[PDC-ferm]']",50,8.900000000000007
1580,-926175317.4557922,3498184330.1346874,206654750.8698439,570590574.2592002,194437924.55999997,331469820.0000002,4.410879485824237,326152041.6,"['Ip[milling]', 'Ip[DSA]', 'Ip[BCD]', 'Ip[PDC-ferm]']",50,9.000000000000007
1581,-968470921.2600038,3537053044.9139614,207820812.31322214,570590574.2592002,194437924.55999997,331469820.0000002,4.208700875394911,326152041.6,"['Ip[milling]', 'Ip[DSA]', 'Ip[BCD]', 'Ip[PDC-ferm]']",50,9.100000000000007
1582,-1010766525.0642171,3575921759.693236,208986873.75660038,570590574.2592,194437924.55999997,331469820.00000006,4.009871733637027,326152041.6,"['Ip[milling]', 'Ip[DSA]', 'Ip[BCD]', 'Ip[PDC-ferm]']",50,9.200000000000006
1583,-1053062128.8684305,3614790474.472511,210152935.1999786,570590574.2592,194437924.55999994,331469820.0000001,3.8142781230672718,326152041.6,"['Ip[milling]', 'Ip[DSA]', 'Ip[BCD]', 'Ip[PDC-ferm]']",50,9.300000000000008
