,NPV,CAPEX,OPEX,revenue,revenue_coproduct,revenue_final_product,IRR,energy_generation,pathway,fs_price,lang_factor
14,1369926189.8308015,846382599.03406,98481579.80346456,432965538.5616,236190845.88,165734910.00000003,47.1581779920206,226567756.79999995,"['Ip[milling]', 'Ip[DSA]', 'Ip[BCD]', 'Ip[PDC-ferm]']",20,2.4000000000000012
15,1331551000.3427033,881648540.6604793,99539558.05225712,432965538.5616,236190845.88,165734910.00000003,44.052275321452484,226567756.79999995,"['Ip[milling]', 'Ip[DSA]', 'Ip[BCD]', 'Ip[PDC-ferm]']",20,2.5000000000000013
16,1293175810.8546052,916914482.2868984,100597536.3010497,432965538.5616,236190845.88,165734909.99999997,41.2998587378349,226567756.79999995,"['Ip[milling]', 'Ip[DSA]', 'Ip[BCD]', 'Ip[PDC-ferm]']",20,2.6000000000000014
17,1254800621.3665063,952180423.9133177,101655514.54984228,432965538.5616,236190845.88,165734910.00000003,38.843164555449626,226567756.79999995,"['Ip[milling]', 'Ip[DSA]', 'Ip[BCD]', 'Ip[PDC-ferm]']",20,2.7000000000000015
18,1216425431.878409,987446365.5397367,102713492.79863486,432965538.5616,236190845.88,165734910.00000003,36.6360943538871,226567756.79999995,"['Ip[milling]', 'Ip[DSA]', 'Ip[BCD]', 'Ip[PDC-ferm]']",20,2.8000000000000016
19,1178050242.39031,1022712307.166156,103771471.04742743,432965538.5616,236190845.88,165734910.00000003,34.64147184745643,226567756.79999995,"['Ip[milling]', 'Ip[DSA]', 'Ip[BCD]', 'Ip[PDC-ferm]']",20,2.9000000000000017
20,1139675052.9022117,1057978248.7925752,104829449.29621999,432965538.56159997,236190845.87999997,165734910.00000003,32.82902606129478,226567756.79999995,"['Ip[milling]', 'Ip[DSA]', 'Ip[BCD]', 'Ip[PDC-ferm]']",20,3.0000000000000018
21,1101299863.4141135,1093244190.4189944,105887427.54501258,432965538.5616,236190845.88,165734909.99999997,31.173889093412342,226567756.79999995,"['Ip[milling]', 'Ip[DSA]', 'Ip[BCD]', 'Ip[PDC-ferm]']",20,3.100000000000002
22,1062924673.9260154,1128510132.0454137,106945405.79380517,432965538.5616,236190845.88,165734910.00000003,29.655463547446015,226567756.79999998,"['Ip[milling]', 'Ip[DSA]', 'Ip[BCD]', 'Ip[PDC-ferm]']",20,3.200000000000002
23,1024549484.4379178,1163776073.6718328,108003384.04259771,432965538.5616,236190845.87999997,165734910.00000006,28.256559023965664,226567756.79999995,"['Ip[milling]', 'Ip[DSA]', 'Ip[BCD]', 'Ip[PDC-ferm]']",20,3.300000000000002
24,986174294.9498186,1199042015.298252,109061362.29139031,432965538.5616,236190845.88,165734910.00000003,26.962726853767037,226567756.79999998,"['Ip[milling]', 'Ip[DSA]', 'Ip[BCD]', 'Ip[PDC-ferm]']",20,3.400000000000002
25,947799105.4617206,1234307956.9246714,110119340.54018289,432965538.5616,236190845.88,165734910.00000003,25.76174257512005,226567756.79999998,"['Ip[milling]', 'Ip[DSA]', 'Ip[BCD]', 'Ip[PDC-ferm]']",20,3.500000000000002
26,909423915.9736226,1269573898.5510905,111177318.78897546,432965538.5616,236190845.88,165734910.00000003,24.64319970043938,226567756.79999998,"['Ip[milling]', 'Ip[DSA]', 'Ip[BCD]', 'Ip[PDC-ferm]']",20,3.6000000000000023
27,871048726.4855239,1304839840.1775095,112235297.03776805,432965538.5616,236190845.88,165734910.00000003,23.59818815024266,226567756.79999998,"['Ip[milling]', 'Ip[DSA]', 'Ip[BCD]', 'Ip[PDC-ferm]']",20,3.7000000000000024
